schema_version,operation,metric_unit,k,r,profile,method,wire_scope,confidence,transform_side,candidate_transform_side,parent_size,candidate_size,transmitted_size,padded_coordinates,shortened_coordinates,punctured_coordinates,parent_inflation,parent_field,candidate_field,padding_forces_gf16,gf8_boundary_rescue_candidate,butterfly_equivalents,xor_byte_ops,fixed_multiplications,load_byte_ops,store_byte_ops,temporary_shard_slots,irregular_boundary_ops,transform_passes,copied_shard_bytes,zero_filled_shard_bytes,symbolic_score,gain_vs_padded
leopard2-c0-v2,systematic_encode,per_payload_byte,15,5,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,16,16,32,32,20,12,1,11,1.6,gf8,gf8,false,false,61,122,61,158,158,16,8,8,36,0,592,0.988175676
leopard2-c0-v2,systematic_encode,per_payload_byte,15,5,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,16,15,32,20,20,12,1,11,1.6,gf8,gf8,false,false,34,158,124,283,193,15,6,18,35,0,906,0.645695364
leopard2-c0-v2,systematic_encode,per_payload_byte,15,5,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,16,15,32,20,20,12,1,11,1.6,gf8,gf8,false,false,24,244,234,489,209,15,4,10,35,0,1426,0.410238429
leopard2-c0-v2,systematic_encode,per_payload_byte,15,5,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,16,15,32,20,20,12,1,11,1.6,gf8,gf8,false,false,0,70,75,75,5,1,0,1,0,0,300,1.95
leopard2-c0-v2,systematic_encode,per_payload_byte,15,5,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,16,15,32,20,20,12,1,11,1.6,gf8,gf8,false,false,1500,1500,1500,3000,1500,80,5,15,0,0,9020,0.064855876
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,8,8,32,32,22,10,9,1,1.454545455,gf8,gf8,false,false,36,80,36,118,111,16,0,9,30,1,381,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,8,8,32,32,22,10,9,1,1.454545455,gf8,gf8,false,false,36,80,36,118,110,16,1,9,30,0,384,0.9921875
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,8,8,32,32,22,10,9,1,1.454545455,gf8,gf8,false,false,36,80,36,118,110,16,2,9,30,0,388,0.981958763
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,8,8,32,32,22,10,9,1,1.454545455,gf8,gf8,false,false,36,80,36,118,110,8,6,9,30,0,404,0.943069307
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,8,7,32,22,22,10,9,1,1.454545455,gf8,gf8,false,false,20,110,76,209,139,7,8,20,29,0,642,0.593457944
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,8,7,32,22,22,10,9,1,1.454545455,gf8,gf8,false,false,16,118,100,245,135,7,8,16,29,0,730,0.521917808
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,8,7,32,22,22,10,9,1,1.454545455,gf8,gf8,false,false,0,98,105,105,7,1,0,1,0,0,420,0.907142857
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,8,7,32,22,22,10,9,1,1.454545455,gf8,gf8,false,false,1650,1650,1650,3300,1650,88,5,15,0,0,9920,0.038407258
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,22,10,1,9,1.454545455,gf8,gf8,false,false,64,128,64,166,167,32,0,8,38,1,589,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,22,10,1,9,1.454545455,gf8,gf8,false,false,64,128,64,166,166,32,1,8,38,0,592,0.994932432
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,22,10,1,9,1.454545455,gf8,gf8,false,false,63,126,63,164,164,32,2,8,38,0,588,1.00170068
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,16,16,32,32,22,10,1,9,1.454545455,gf8,gf8,false,false,63,126,63,164,164,16,8,8,38,0,612,0.962418301
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,16,15,32,22,22,10,1,9,1.454545455,gf8,gf8,false,false,34,158,124,285,195,15,6,18,37,0,910,0.647252747
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,16,15,32,22,22,10,1,9,1.454545455,gf8,gf8,false,false,24,244,234,491,211,15,4,10,37,0,1430,0.411888112
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,16,15,32,22,22,10,1,9,1.454545455,gf8,gf8,false,false,0,98,105,105,7,1,0,1,0,0,420,1.402380952
leopard2-c0-v2,systematic_encode,per_payload_byte,15,7,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,16,15,32,22,22,10,1,9,1.454545455,gf8,gf8,false,false,1650,1650,1650,3300,1650,88,5,15,0,0,9920,0.059375
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,24,8,1,7,1.333333333,gf8,gf8,false,false,64,128,64,168,169,32,0,8,40,1,593,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,24,8,1,7,1.333333333,gf8,gf8,false,false,64,128,64,168,168,32,1,8,40,0,596,0.994966443
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,24,8,1,7,1.333333333,gf8,gf8,false,false,64,128,64,168,168,32,2,8,40,0,600,0.988333333
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,16,16,32,32,24,8,1,7,1.333333333,gf8,gf8,false,false,64,128,64,168,168,16,8,8,40,0,624,0.950320513
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,16,9,32,24,24,8,1,7,1.333333333,gf8,gf8,false,false,36,108,63,177,141,9,3,12,33,0,564,1.05141844
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,16,9,32,24,24,8,1,7,1.333333333,gf8,gf8,false,false,36,105,63,174,141,9,6,15,33,0,570,1.040350877
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,16,9,32,24,24,8,1,7,1.333333333,gf8,gf8,false,false,0,126,135,135,9,1,0,1,0,0,540,1.098148148
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,16,9,32,24,24,8,1,7,1.333333333,gf8,gf8,false,false,1800,1800,1800,3600,1800,96,5,15,0,0,10820,0.054805915
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,24,8,1,7,1.333333333,gf8,gf8,false,false,64,128,64,168,169,32,0,8,40,1,593,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,24,8,1,7,1.333333333,gf8,gf8,false,false,64,128,64,168,168,32,1,8,40,0,596,0.994966443
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,24,8,1,7,1.333333333,gf8,gf8,false,false,64,128,64,168,168,32,2,8,40,0,600,0.988333333
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,16,16,32,32,24,8,1,7,1.333333333,gf8,gf8,false,false,64,128,64,168,168,16,8,8,40,0,624,0.950320513
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,16,15,32,24,24,8,1,7,1.333333333,gf8,gf8,false,false,34,158,124,287,197,15,6,18,39,0,914,0.648796499
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,16,15,32,24,24,8,1,7,1.333333333,gf8,gf8,false,false,24,244,234,493,213,15,4,10,39,0,1434,0.413528591
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,16,15,32,24,24,8,1,7,1.333333333,gf8,gf8,false,false,0,126,135,135,9,1,0,1,0,0,540,1.098148148
leopard2-c0-v2,systematic_encode,per_payload_byte,15,9,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,16,15,32,24,24,8,1,7,1.333333333,gf8,gf8,false,false,1800,1800,1800,3600,1800,96,5,15,0,0,10820,0.054805915
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,30,2,1,1,1.066666667,gf8,gf8,false,false,64,128,64,174,175,32,0,8,46,1,605,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,30,2,1,1,1.066666667,gf8,gf8,false,false,64,128,64,174,174,32,1,8,46,0,608,0.995065789
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,30,2,1,1,1.066666667,gf8,gf8,false,false,64,128,64,174,174,32,2,8,46,0,612,0.988562092
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,16,16,32,32,30,2,1,1,1.066666667,gf8,gf8,false,false,64,128,64,174,174,16,8,8,46,0,636,0.951257862
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,16,15,32,30,30,2,1,1,1.066666667,gf8,gf8,false,false,34,158,124,293,203,15,6,18,45,0,926,0.653347732
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,16,15,32,30,30,2,1,1,1.066666667,gf8,gf8,false,false,24,244,234,499,219,15,4,10,45,0,1446,0.418395574
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,16,15,32,30,30,2,1,1,1.066666667,gf8,gf8,false,false,0,210,225,225,15,1,0,1,0,0,900,0.672222222
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,16,15,32,30,30,2,1,1,1.066666667,gf8,gf8,false,false,2250,2250,2250,4500,2250,120,5,15,0,0,13520,0.044748521
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,30,2,1,1,1.066666667,gf8,gf8,false,false,64,128,64,174,175,32,0,8,46,1,605,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,30,2,1,1,1.066666667,gf8,gf8,false,false,64,128,64,174,174,32,1,8,46,0,608,0.995065789
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,32,32,30,2,1,1,1.066666667,gf8,gf8,false,false,64,128,64,174,174,32,2,8,46,0,612,0.988562092
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,16,16,32,32,30,2,1,1,1.066666667,gf8,gf8,false,false,64,128,64,174,174,16,8,8,46,0,636,0.951257862
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,16,15,32,30,30,2,1,1,1.066666667,gf8,gf8,false,false,34,158,124,293,203,15,6,18,45,0,926,0.653347732
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,16,15,32,30,30,2,1,1,1.066666667,gf8,gf8,false,false,24,244,234,499,219,15,4,10,45,0,1446,0.418395574
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,16,15,32,30,30,2,1,1,1.066666667,gf8,gf8,false,false,0,210,225,225,15,1,0,1,0,0,900,0.672222222
leopard2-c0-v2,systematic_encode,per_payload_byte,15,15,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,16,15,32,30,30,2,1,1,1.066666667,gf8,gf8,false,false,2250,2250,2250,4500,2250,120,5,15,0,0,13520,0.044748521
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,32,32,64,64,32,32,17,15,2.0,gf8,gf8,false,false,160,320,160,384,401,64,0,10,64,17,1425,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,64,64,32,32,17,15,2.0,gf8,gf8,false,false,128,256,128,320,320,64,1,10,64,0,1156,1.232698962
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,64,64,32,32,17,15,2.0,gf8,gf8,false,false,128,256,128,320,320,64,2,10,64,0,1160,1.228448276
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,32,32,64,64,32,32,17,15,2.0,gf8,gf8,false,false,128,256,128,320,320,32,10,10,64,0,1192,1.195469799
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,32,17,64,32,32,32,17,15,2.0,gf8,gf8,false,false,64,162,98,245,211,17,2,10,49,0,822,1.733576642
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,32,17,64,32,32,32,17,15,2.0,gf8,gf8,false,false,64,160,98,243,211,17,4,12,49,0,826,1.725181598
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,32,17,64,32,32,32,17,15,2.0,gf8,gf8,false,false,0,238,255,255,17,1,0,1,0,0,1020,1.397058824
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,32,17,64,32,32,32,17,15,2.0,gf8,gf8,false,false,2400,2400,2400,4800,2400,128,5,15,0,0,14420,0.098821082
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,16,16,64,64,32,32,1,31,2.0,gf8,gf8,false,false,96,192,96,256,257,32,0,12,64,1,897,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,64,64,32,32,1,31,2.0,gf8,gf8,false,false,96,192,96,256,256,32,1,12,64,0,900,0.996666667
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,64,64,32,32,1,31,2.0,gf8,gf8,false,false,79,158,79,222,222,32,2,12,64,0,768,1.16796875
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,16,16,64,64,32,32,1,31,2.0,gf8,gf8,false,false,79,158,79,222,222,16,8,12,64,0,792,1.132575758
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,16,15,64,32,32,32,1,31,2.0,gf8,gf8,false,false,51,237,186,434,299,15,9,27,62,0,1378,0.650943396
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,16,15,64,32,32,32,1,31,2.0,gf8,gf8,false,false,36,366,351,743,323,15,6,15,62,0,2158,0.415662651
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,16,15,64,32,32,32,1,31,2.0,gf8,gf8,false,false,0,238,255,255,17,1,0,1,0,0,1020,0.879411765
leopard2-c0-v2,systematic_encode,per_payload_byte,15,17,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,16,15,64,32,32,32,1,31,2.0,gf8,gf8,false,false,2400,2400,2400,4800,2400,128,5,15,0,0,14420,0.06220527
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,32,32,64,64,46,18,17,1,1.391304348,gf8,gf8,false,false,160,320,160,398,415,64,0,10,78,17,1453,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,64,64,46,18,17,1,1.391304348,gf8,gf8,false,false,128,256,128,334,334,64,1,10,78,0,1184,1.227195946
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,64,64,46,18,17,1,1.391304348,gf8,gf8,false,false,128,256,128,334,334,64,2,10,78,0,1188,1.223063973
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,32,32,64,64,46,18,17,1,1.391304348,gf8,gf8,false,false,128,256,128,334,334,32,10,10,78,0,1220,1.190983607
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,32,31,64,46,46,18,17,1,1.391304348,gf8,gf8,false,false,98,444,346,769,521,31,8,28,77,0,2458,0.591131001
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,32,31,64,46,46,18,17,1,1.391304348,gf8,gf8,false,false,64,1028,994,2035,715,31,4,12,77,0,5782,0.251297129
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,32,31,64,46,46,18,17,1,1.391304348,gf8,gf8,false,false,0,434,465,465,31,1,0,1,0,0,1860,0.781182796
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,32,31,64,46,46,18,17,1,1.391304348,gf8,gf8,false,false,4968,4968,4968,9936,4968,184,6,18,0,0,29832,0.048706087
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,16,16,64,64,46,18,1,17,1.391304348,gf8,gf8,false,false,96,192,96,270,271,32,0,12,78,1,925,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,64,64,46,18,1,17,1.391304348,gf8,gf8,false,false,96,192,96,270,270,32,1,12,78,0,928,0.996767241
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,16,16,64,64,46,18,1,17,1.391304348,gf8,gf8,false,false,96,192,96,270,270,32,2,12,78,0,932,0.99248927
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,16,16,64,64,46,18,1,17,1.391304348,gf8,gf8,false,false,96,192,96,270,270,16,8,12,78,0,956,0.967573222
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,16,15,64,46,46,18,1,17,1.391304348,gf8,gf8,false,false,68,316,248,587,407,15,12,36,91,0,1854,0.498921251
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,16,15,64,46,46,18,1,17,1.391304348,gf8,gf8,false,false,48,488,468,999,439,15,8,20,91,0,2894,0.319626814
leopard2-c0-v2,systematic_encode,per_payload_byte,15,31,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,16,15,64,46,46,18,1,17,1.391304348,gf8,gf8,false,false,0,434,465,465,31,1,0,1,0,0,1860,0.497311828
